Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
716,CA-2022-010902,2019-04-11,2019-04-12,Same Day,CUS-01011,Barbara Miller,Corporate,United States,Nashville,Tennessee,66949,South,OFF-ART-73035,Office Supplies,Art,Crayola Colored Pencils,63.58,8,0.4,-9.88
717,CA-2022-010902,2019-04-11,2019-04-12,Same Day,CUS-01011,Barbara Miller,Corporate,United States,Nashville,Tennessee,66949,South,OFF-ART-73035,Office Supplies,Art,Crayola Colored Pencils,63.58,8,0.4,-9.88
718,CA-2020-010907,2019-05-27,2019-05-30,First Class,CUS-01042,Linda Jones,Home Office,United States,New York,New York,98047,East,FUR-FUR-55653,Furniture,Furnishings,Master Caster Doorstop,144.44,6,0,51.69
719,CA-2020-010907,2019-05-27,2019-05-30,First Class,CUS-01042,Linda Jones,Home Office,United States,New York,New York,98047,East,FUR-FUR-55653,Furniture,Furnishings,Master Caster Doorstop,144.44,6,0,51.69
720,CA-2021-010909,2021-06-24,2021-06-28,Second Class,CUS-01006,Jessica Davis,Home Office,United States,Seattle,Washington,99831,West,FUR-TAB-21247,Furniture,Tables,Realspace Magellan Corner Desk,93.39,1,0.1,40.12
721,CA-2021-010909,2021-06-24,2021-06-28,Second Class,CUS-01006,Jessica Davis,Home Office,United States,Seattle,Washington,99831,West,FUR-TAB-21247,Furniture,Tables,Realspace Magellan Corner Desk,93.39,1,0.1,40.12
722,CA-2021-010914,2020-12-04,2020-12-10,Standard Class,CUS-01058,Patricia Davis,Home Office,United States,Houston,Texas,53499,South,TEC-MAC-36712,Technology,Machines,Zebra ZT411 Label Printer,357.14,5,0.5,-53.43
723,CA-2021-010914,2020-12-04,2020-12-10,Standard Class,CUS-01058,Patricia Davis,Home Office,United States,Houston,Texas,53499,South,TEC-MAC-36712,Technology,Machines,Zebra ZT411 Label Printer,357.14,5,0.5,-53.43
724,CA-2019-010915,2022-04-08,2022-04-14,Standard Class,CUS-01022,Karen Taylor,Home Office,United States,Boston,Massachusetts,36305,East,OFF-FAS-70943,Office Supplies,Fasteners,Swingline Heavy Duty Stapler,13.45,1,0,2.76
725,CA-2019-010915,2022-04-08,2022-04-14,Standard Class,CUS-01022,Karen Taylor,Home Office,United States,Boston,Massachusetts,36305,East,OFF-FAS-70943,Office Supplies,Fasteners,Swingline Heavy Duty Stapler,13.45,1,0,2.76
726,CA-2019-010915,2022-04-08,2022-04-14,Standard Class,CUS-01022,Karen Taylor,Home Office,United States,Boston,Massachusetts,36305,East,OFF-FAS-70943,Office Supplies,Fasteners,Swingline Heavy Duty Stapler,13.45,1,0,2.76
727,CA-2021-010919,2019-02-09,2019-02-12,First Class,CUS-01030,Joseph White,Corporate,United States,Nashville,Tennessee,23055,South,FUR-FUR-79672,Furniture,Furnishings,Lorell Dry-Erase Board,60.63,4,0.5,-8.31
728,CA-2019-010920,2021-12-20,2021-12-23,First Class,CUS-01063,Thomas Jackson,Home Office,United States,Atlanta,Georgia,12408,South,FUR-BOO-91950,Furniture,Bookcases,Sauder Cottage Road Bookcase,352.02,9,0.2,131.92
729,CA-2019-010920,2021-12-20,2021-12-23,First Class,CUS-01063,Thomas Jackson,Home Office,United States,Atlanta,Georgia,12408,South,FUR-BOO-91950,Furniture,Bookcases,Sauder Cottage Road Bookcase,352.02,9,0.2,131.92
730,CA-2019-010920,2021-12-20,2021-12-23,First Class,CUS-01063,Thomas Jackson,Home Office,United States,Atlanta,Georgia,12408,South,FUR-BOO-91950,Furniture,Bookcases,Sauder Cottage Road Bookcase,352.02,9,0.2,131.92
731,CA-2022-010922,2022-02-10,2022-02-12,First Class,CUS-01020,Joseph Hernandez,Consumer,United States,Kansas City,Missouri,96105,Central,TEC-PHO-78251,Technology,Phones,Motorola Moto G,5218.23,10,0.1,1132.01
732,CA-2022-010922,2022-02-10,2022-02-12,First Class,CUS-01020,Joseph Hernandez,Consumer,United States,Kansas City,Missouri,96105,Central,TEC-PHO-78251,Technology,Phones,Motorola Moto G,5218.23,10,0.1,1132.01
733,CA-2022-010923,2022-05-24,2022-05-27,First Class,CUS-01070,Mary Lee,Home Office,United States,Seattle,Washington,95520,West,TEC-MAC-99659,Technology,Machines,Fellowes Powershred 79Ci,452.44,3,0.2,147.23
734,CA-2022-010923,2022-05-24,2022-05-27,First Class,CUS-01070,Mary Lee,Home Office,United States,Seattle,Washington,95520,West,TEC-MAC-99659,Technology,Machines,Fellowes Powershred 79Ci,452.44,3,0.2,147.23
735,CA-2022-010926,2022-09-05,2022-09-09,Second Class,CUS-01009,Karen Smith,Consumer,United States,Philadelphia,Pennsylvania,51628,East,TEC-PHO-64269,Technology,Phones,Google Pixel 7,966.83,5,0.5,-168.35
736,CA-2022-010926,2022-09-05,2022-09-09,Second Class,CUS-01009,Karen Smith,Consumer,United States,Philadelphia,Pennsylvania,51628,East,TEC-PHO-64269,Technology,Phones,Google Pixel 7,966.83,5,0.5,-168.35
737,CA-2022-010926,2022-09-05,2022-09-09,Second Class,CUS-01009,Karen Smith,Consumer,United States,Philadelphia,Pennsylvania,51628,East,TEC-PHO-64269,Technology,Phones,Google Pixel 7,966.83,5,0.5,-168.35
738,CA-2020-010928,2019-08-07,2019-08-10,Second Class,CUS-01004,Jennifer Lee,Corporate,United States,Columbus,Ohio,84323,Central,OFF-LAB-40432,Office Supplies,Labels,Maco Laser Labels,2.09,1,0.3,0.17
739,CA-2020-010928,2019-08-07,2019-08-10,Second Class,CUS-01004,Jennifer Lee,Corporate,United States,Columbus,Ohio,84323,Central,OFF-LAB-40432,Office Supplies,Labels,Maco Laser Labels,2.09,1,0.3,0.17
740,CA-2020-010928,2019-08-07,2019-08-10,Second Class,CUS-01004,Jennifer Lee,Corporate,United States,Columbus,Ohio,84323,Central,OFF-LAB-40432,Office Supplies,Labels,Maco Laser Labels,2.09,1,0.3,0.17
741,CA-2020-010928,2019-08-07,2019-08-10,Second Class,CUS-01004,Jennifer Lee,Corporate,United States,Columbus,Ohio,84323,Central,OFF-LAB-40432,Office Supplies,Labels,Maco Laser Labels,2.09,1,0.3,0.17
742,CA-2020-010930,2022-05-23,2022-05-24,Same Day,CUS-01024,Daniel Miller,Home Office,United States,Charlotte,North Carolina,72108,South,TEC-COM-39658,Technology,Computers,HP Pavilion 14,177.65,1,0.2,76.41
743,CA-2020-010930,2022-05-23,2022-05-24,Same Day,CUS-01024,Daniel Miller,Home Office,United States,Charlotte,North Carolina,72108,South,TEC-COM-39658,Technology,Computers,HP Pavilion 14,177.65,1,0.2,76.41
744,CA-2020-010935,2019-05-16,2019-05-20,Second Class,CUS-01111,Lisa Taylor,Corporate,United States,Miami,Florida,69971,South,TEC-COP-15482,Technology,Copiers,Xerox B210,5039.73,7,0.3,1046.55
745,CA-2019-010937,2021-07-24,2021-07-29,Standard Class,CUS-01067,Betty Taylor,Home Office,United States,Houston,Texas,83098,South,FUR-CHA-48165,Furniture,Chairs,Steelcase Leap V2,445.04,5,0.2,104.38
746,CA-2019-010937,2021-07-24,2021-07-29,Standard Class,CUS-01067,Betty Taylor,Home Office,United States,Houston,Texas,83098,South,FUR-CHA-48165,Furniture,Chairs,Steelcase Leap V2,445.04,5,0.2,104.38
747,CA-2019-010937,2021-07-24,2021-07-29,Standard Class,CUS-01067,Betty Taylor,Home Office,United States,Houston,Texas,83098,South,FUR-CHA-48165,Furniture,Chairs,Steelcase Leap V2,445.04,5,0.2,104.38
748,CA-2019-010937,2021-07-24,2021-07-29,Standard Class,CUS-01067,Betty Taylor,Home Office,United States,Houston,Texas,83098,South,FUR-CHA-48165,Furniture,Chairs,Steelcase Leap V2,445.04,5,0.2,104.38
749,CA-2021-010941,2019-04-22,2019-04-26,Second Class,CUS-01107,Anthony White,Home Office,United States,Houston,Texas,75622,South,TEC-COM-61520,Technology,Computers,HP Pavilion 14,3911.93,8,0,475.5
750,CA-2021-010941,2019-04-22,2019-04-26,Second Class,CUS-01107,Anthony White,Home Office,United States,Houston,Texas,75622,South,TEC-COM-61520,Technology,Computers,HP Pavilion 14,3911.93,8,0,475.5
751,CA-2022-010946,2020-05-27,2020-05-29,First Class,CUS-01092,Donald Miller,Corporate,United States,New York,New York,24963,East,OFF-STO-57571,Office Supplies,Storage,Bankers Box Stor/File,32.49,7,0,6.55
752,CA-2022-010946,2020-05-27,2020-05-29,First Class,CUS-01092,Donald Miller,Corporate,United States,New York,New York,24963,East,OFF-STO-57571,Office Supplies,Storage,Bankers Box Stor/File,32.49,7,0,6.55
753,CA-2022-010946,2020-05-27,2020-05-29,First Class,CUS-01092,Donald Miller,Corporate,United States,New York,New York,24963,East,OFF-STO-57571,Office Supplies,Storage,Bankers Box Stor/File,32.49,7,0,6.55
754,CA-2022-010946,2020-05-27,2020-05-29,First Class,CUS-01092,Donald Miller,Corporate,United States,New York,New York,24963,East,OFF-STO-57571,Office Supplies,Storage,Bankers Box Stor/File,32.49,7,0,6.55
755,CA-2019-010947,2020-11-17,2020-11-20,Second Class,CUS-01112,Robert Smith,Corporate,United States,Seattle,Washington,16725,West,FUR-BOO-68491,Furniture,Bookcases,Sauder Cottage Road Bookcase,214.12,3,0,87.67
756,CA-2019-010947,2020-11-17,2020-11-20,Second Class,CUS-01112,Robert Smith,Corporate,United States,Seattle,Washington,16725,West,FUR-BOO-68491,Furniture,Bookcases,Sauder Cottage Road Bookcase,214.12,3,0,87.67
757,CA-2019-010949,2020-06-02,2020-06-08,Standard Class,CUS-01064,Sandra Miller,Home Office,United States,Nashville,Tennessee,10753,South,OFF-STO-38426,Office Supplies,Storage,Avery Lateral File,229.37,8,0.5,-24.55
758,CA-2019-010954,2022-01-25,2022-01-27,First Class,CUS-01007,Mary Martin,Consumer,United States,Seattle,Washington,17217,West,OFF-ENV-29054,Office Supplies,Envelopes,Quality Park Catalog Envelopes,274.58,10,0.2,50.1
759,CA-2019-010956,2021-05-03,2021-05-06,Second Class,CUS-01087,Susan Martinez,Corporate,United States,Columbus,Ohio,96628,Central,OFF-SUP-69682,Office Supplies,Supplies,Pilot G2 Gel Pen 12-Pack,44.97,6,0,3.92
760,CA-2019-010956,2021-05-03,2021-05-06,Second Class,CUS-01087,Susan Martinez,Corporate,United States,Columbus,Ohio,96628,Central,OFF-SUP-69682,Office Supplies,Supplies,Pilot G2 Gel Pen 12-Pack,44.97,6,0,3.92
761,CA-2019-010956,2021-05-03,2021-05-06,Second Class,CUS-01087,Susan Martinez,Corporate,United States,Columbus,Ohio,96628,Central,OFF-SUP-69682,Office Supplies,Supplies,Pilot G2 Gel Pen 12-Pack,44.97,6,0,3.92
762,CA-2021-010957,2021-02-15,2021-02-21,Standard Class,CUS-01108,Christopher Martinez,Consumer,United States,Boston,Massachusetts,71710,East,TEC-PHO-53150,Technology,Phones,Google Pixel 7,5881.03,9,0.1,1930.93
763,CA-2019-010960,2022-07-12,2022-07-18,Standard Class,CUS-01093,Patricia Garcia,Corporate,United States,Kansas City,Missouri,89802,Central,FUR-BOO-85385,Furniture,Bookcases,Way2Furn 5-Shelf,521.34,6,0,154.17
764,CA-2019-010960,2022-07-12,2022-07-18,Standard Class,CUS-01093,Patricia Garcia,Corporate,United States,Kansas City,Missouri,89802,Central,FUR-BOO-85385,Furniture,Bookcases,Way2Furn 5-Shelf,521.34,6,0,154.17
765,CA-2019-010960,2022-07-12,2022-07-18,Standard Class,CUS-01093,Patricia Garcia,Corporate,United States,Kansas City,Missouri,89802,Central,FUR-BOO-85385,Furniture,Bookcases,Way2Furn 5-Shelf,521.34,6,0,154.17
766,CA-2019-010960,2022-07-12,2022-07-18,Standard Class,CUS-01093,Patricia Garcia,Corporate,United States,Kansas City,Missouri,89802,Central,FUR-BOO-85385,Furniture,Bookcases,Way2Furn 5-Shelf,521.34,6,0,154.17
767,CA-2022-010965,2020-01-04,2020-01-09,Second Class,CUS-01038,Thomas Clark,Home Office,United States,Los Angeles,California,25493,West,TEC-COP-37175,Technology,Copiers,Canon imageRUNNER 2630,1761.87,7,0.4,-60.08
768,CA-2022-010965,2020-01-04,2020-01-09,Second Class,CUS-01038,Thomas Clark,Home Office,United States,Los Angeles,California,25493,West,TEC-COP-37175,Technology,Copiers,Canon imageRUNNER 2630,1761.87,7,0.4,-60.08
769,CA-2022-010965,2020-01-04,2020-01-09,Second Class,CUS-01038,Thomas Clark,Home Office,United States,Los Angeles,California,25493,West,TEC-COP-37175,Technology,Copiers,Canon imageRUNNER 2630,1761.87,7,0.4,-60.08
770,CA-2020-010969,2022-08-04,2022-08-09,Second Class,CUS-01037,William Davis,Home Office,United States,Chicago,Illinois,50340,Central,FUR-BOO-24920,Furniture,Bookcases,Bush Furniture Cabot Bookcase,928.41,6,0.4,-157.72
771,CA-2020-010970,2020-11-07,2020-11-10,First Class,CUS-01118,Lisa Perez,Home Office,United States,Houston,Texas,94626,South,TEC-COP-92208,Technology,Copiers,Brother MFC-L8900CDW,1341.49,9,0.3,315.24
772,CA-2020-010970,2020-11-07,2020-11-10,First Class,CUS-01118,Lisa Perez,Home Office,United States,Houston,Texas,94626,South,TEC-COP-92208,Technology,Copiers,Brother MFC-L8900CDW,1341.49,9,0.3,315.24
773,CA-2020-010970,2020-11-07,2020-11-10,First Class,CUS-01118,Lisa Perez,Home Office,United States,Houston,Texas,94626,South,TEC-COP-92208,Technology,Copiers,Brother MFC-L8900CDW,1341.49,9,0.3,315.24
774,CA-2020-010970,2020-11-07,2020-11-10,First Class,CUS-01118,Lisa Perez,Home Office,United States,Houston,Texas,94626,South,TEC-COP-92208,Technology,Copiers,Brother MFC-L8900CDW,1341.49,9,0.3,315.24
775,CA-2019-010972,2020-09-05,2020-09-07,First Class,CUS-01027,David Martin,Home Office,United States,Minneapolis,Minnesota,18678,Central,TEC-ACC-54453,Technology,Accessories,Logitech MX Master Mouse,551.62,9,0,153.57
776,CA-2019-010972,2020-09-05,2020-09-07,First Class,CUS-01027,David Martin,Home Office,United States,Minneapolis,Minnesota,18678,Central,TEC-ACC-54453,Technology,Accessories,Logitech MX Master Mouse,551.62,9,0,153.57
777,CA-2019-010972,2020-09-05,2020-09-07,First Class,CUS-01027,David Martin,Home Office,United States,Minneapolis,Minnesota,18678,Central,TEC-ACC-54453,Technology,Accessories,Logitech MX Master Mouse,551.62,9,0,153.57
778,CA-2019-010972,2020-09-05,2020-09-07,First Class,CUS-01027,David Martin,Home Office,United States,Minneapolis,Minnesota,18678,Central,TEC-ACC-54453,Technology,Accessories,Logitech MX Master Mouse,551.62,9,0,153.57
779,CA-2020-010977,2019-08-28,2019-08-31,First Class,CUS-01091,David Anderson,Corporate,United States,Boston,Massachusetts,64246,East,TEC-COP-58704,Technology,Copiers,Brother MFC-L8900CDW,1892.89,5,0.1,492.23
780,CA-2020-010977,2019-08-28,2019-08-31,First Class,CUS-01091,David Anderson,Corporate,United States,Boston,Massachusetts,64246,East,TEC-COP-58704,Technology,Copiers,Brother MFC-L8900CDW,1892.89,5,0.1,492.23
781,CA-2019-010982,2019-03-18,2019-03-21,Second Class,CUS-01057,Betty Hernandez,Consumer,United States,Baltimore,Maryland,75543,East,TEC-COM-73369,Technology,Computers,Lenovo ThinkPad X1,5127.9,9,0.2,1847.14
782,CA-2019-010982,2019-03-18,2019-03-21,Second Class,CUS-01057,Betty Hernandez,Consumer,United States,Baltimore,Maryland,75543,East,TEC-COM-73369,Technology,Computers,Lenovo ThinkPad X1,5127.9,9,0.2,1847.14
783,CA-2019-010985,2022-10-17,2022-10-20,Second Class,CUS-01093,Patricia Garcia,Corporate,United States,Baltimore,Maryland,60801,East,OFF-SUP-10538,Office Supplies,Supplies,Pilot G2 Gel Pen 12-Pack,11.09,1,0,2.03
784,CA-2019-010990,2022-09-11,2022-09-13,First Class,CUS-01074,John Lopez,Consumer,United States,Dallas,Texas,52058,Central,TEC-COM-46261,Technology,Computers,Lenovo ThinkPad X1,4576.74,8,0,727.99
785,CA-2019-010990,2022-09-11,2022-09-13,First Class,CUS-01074,John Lopez,Consumer,United States,Dallas,Texas,52058,Central,TEC-COM-46261,Technology,Computers,Lenovo ThinkPad X1,4576.74,8,0,727.99
786,CA-2021-010995,2019-02-01,2019-02-06,Standard Class,CUS-01070,Mary Lee,Home Office,United States,Columbus,Ohio,51744,Central,FUR-TAB-47128,Furniture,Tables,Realspace Magellan Corner Desk,567.21,3,0,99.01
787,CA-2021-010995,2019-02-01,2019-02-06,Standard Class,CUS-01070,Mary Lee,Home Office,United States,Columbus,Ohio,51744,Central,FUR-TAB-47128,Furniture,Tables,Realspace Magellan Corner Desk,567.21,3,0,99.01
788,CA-2021-010995,2019-02-01,2019-02-06,Standard Class,CUS-01070,Mary Lee,Home Office,United States,Columbus,Ohio,51744,Central,FUR-TAB-47128,Furniture,Tables,Realspace Magellan Corner Desk,567.21,3,0,99.01
789,CA-2022-010996,2019-09-24,2019-09-30,Standard Class,CUS-01116,Sarah Gonzalez,Corporate,United States,New York,New York,60279,East,TEC-PHO-61369,Technology,Phones,Motorola Moto G,629.97,10,0.5,-93.4
790,CA-2022-010996,2019-09-24,2019-09-30,Standard Class,CUS-01116,Sarah Gonzalez,Corporate,United States,New York,New York,60279,East,TEC-PHO-61369,Technology,Phones,Motorola Moto G,629.97,10,0.5,-93.4
791,CA-2022-010996,2019-09-24,2019-09-30,Standard Class,CUS-01116,Sarah Gonzalez,Corporate,United States,New York,New York,60279,East,TEC-PHO-61369,Technology,Phones,Motorola Moto G,629.97,10,0.5,-93.4
792,CA-2021-010997,2022-12-31,2023-01-06,Standard Class,CUS-01073,Patricia Davis,Consumer,United States,Los Angeles,California,71377,West,TEC-COP-99715,Technology,Copiers,Ricoh IM C300,2144.61,8,0.5,-153.0
793,CA-2021-010997,2022-12-31,2023-01-06,Standard Class,CUS-01073,Patricia Davis,Consumer,United States,Los Angeles,California,71377,West,TEC-COP-99715,Technology,Copiers,Ricoh IM C300,2144.61,8,0.5,-153.0
794,CA-2020-010999,2020-06-12,2020-06-15,First Class,CUS-01024,Daniel Miller,Home Office,United States,Minneapolis,Minnesota,69412,Central,FUR-CHA-72303,Furniture,Chairs,HON Ignition 2.0 Task Chair,240.58,8,0.5,-46.71
795,CA-2020-010999,2020-06-12,2020-06-15,First Class,CUS-01024,Daniel Miller,Home Office,United States,Minneapolis,Minnesota,69412,Central,FUR-CHA-72303,Furniture,Chairs,HON Ignition 2.0 Task Chair,240.58,8,0.5,-46.71
796,CA-2020-010999,2020-06-12,2020-06-15,First Class,CUS-01024,Daniel Miller,Home Office,United States,Minneapolis,Minnesota,69412,Central,FUR-CHA-72303,Furniture,Chairs,HON Ignition 2.0 Task Chair,240.58,8,0.5,-46.71
797,CA-2021-011004,2022-03-22,2022-03-27,Second Class,CUS-01014,Thomas Johnson,Home Office,United States,Houston,Texas,52712,South,OFF-PAP-79828,Office Supplies,Paper,HP Office Paper 500-Sheet,85.77,10,0.4,-6.24
798,CA-2021-011004,2022-03-22,2022-03-27,Second Class,CUS-01014,Thomas Johnson,Home Office,United States,Houston,Texas,52712,South,OFF-PAP-79828,Office Supplies,Paper,HP Office Paper 500-Sheet,85.77,10,0.4,-6.24
799,CA-2020-011009,2021-02-25,2021-03-03,Standard Class,CUS-01027,David Martin,Home Office,United States,Charlotte,North Carolina,84345,South,FUR-TAB-96849,Furniture,Tables,IKEA Bekant Desk,802.03,10,0.5,-38.39
800,CA-2020-011009,2021-02-25,2021-03-03,Standard Class,CUS-01027,David Martin,Home Office,United States,Charlotte,North Carolina,84345,South,FUR-TAB-96849,Furniture,Tables,IKEA Bekant Desk,802.03,10,0.5,-38.39
801,CA-2020-011009,2021-02-25,2021-03-03,Standard Class,CUS-01027,David Martin,Home Office,United States,Charlotte,North Carolina,84345,South,FUR-TAB-96849,Furniture,Tables,IKEA Bekant Desk,802.03,10,0.5,-38.39
802,CA-2020-011009,2021-02-25,2021-03-03,Standard Class,CUS-01027,David Martin,Home Office,United States,Charlotte,North Carolina,84345,South,FUR-TAB-96849,Furniture,Tables,IKEA Bekant Desk,802.03,10,0.5,-38.39
803,CA-2021-011013,2019-07-19,2019-07-19,Same Day,CUS-01040,Betty Davis,Consumer,United States,Houston,Texas,88415,South,TEC-MAC-52914,Technology,Machines,Dymo LabelWriter 450,133.47,1,0,18.29
804,CA-2021-011013,2019-07-19,2019-07-19,Same Day,CUS-01040,Betty Davis,Consumer,United States,Houston,Texas,88415,South,TEC-MAC-52914,Technology,Machines,Dymo LabelWriter 450,133.47,1,0,18.29
805,CA-2019-011018,2022-09-15,2022-09-19,Second Class,CUS-01069,Joseph Williams,Corporate,United States,Kansas City,Missouri,90684,Central,OFF-STO-36956,Office Supplies,Storage,Avery Lateral File,103.16,6,0.2,28.69
806,CA-2019-011018,2022-09-15,2022-09-19,Second Class,CUS-01069,Joseph Williams,Corporate,United States,Kansas City,Missouri,90684,Central,OFF-STO-36956,Office Supplies,Storage,Avery Lateral File,103.16,6,0.2,28.69
807,CA-2019-011018,2022-09-15,2022-09-19,Second Class,CUS-01069,Joseph Williams,Corporate,United States,Kansas City,Missouri,90684,Central,OFF-STO-36956,Office Supplies,Storage,Avery Lateral File,103.16,6,0.2,28.69
808,CA-2022-011020,2019-07-02,2019-07-09,Standard Class,CUS-01066,Margaret White,Home Office,United States,Atlanta,Georgia,48559,South,TEC-ACC-10110,Technology,Accessories,Logitech MX Master Mouse,1077.51,6,0,425.08
809,CA-2020-011023,2022-12-09,2022-12-10,Same Day,CUS-01092,Donald Miller,Corporate,United States,Charlotte,North Carolina,60012,South,FUR-TAB-32729,Furniture,Tables,Realspace Magellan Corner Desk,391.94,4,0.4,-75.91
810,CA-2020-011023,2022-12-09,2022-12-10,Same Day,CUS-01092,Donald Miller,Corporate,United States,Charlotte,North Carolina,60012,South,FUR-TAB-32729,Furniture,Tables,Realspace Magellan Corner Desk,391.94,4,0.4,-75.91
811,CA-2020-011023,2022-12-09,2022-12-10,Same Day,CUS-01092,Donald Miller,Corporate,United States,Charlotte,North Carolina,60012,South,FUR-TAB-32729,Furniture,Tables,Realspace Magellan Corner Desk,391.94,4,0.4,-75.91
